whisky_link,whisky_name,whisky_age,bottling_date,whisky_name_suffix,alcohol_pct
https://www.whisky.com/whisky-database/details/lagavulin-distillers-edition-10.html,Lagavulin,,/ 2021,Distillers Edition,- 43%
https://www.whisky.com/whisky-database/details/glen-garioch-sherry-cask.html,Glen Garioch,15Y,,Sherry Cask,- 53.7%
https://www.whisky.com/whisky-database/details/glen-garioch-glen-garioch-sherry-cask.html,Glen Garioch,15Y,,Sherry Cask,- 53.7%
https://www.whisky.com/whisky-database/details/bushmills-three-woods-new-design.html,Bushmills,16Y,,Three Woods - new Design,- 40%
https://www.whisky.com/whisky-database/details/miniatur-bushmills-three-woods.html,Bushmills,16Y,,Three Woods,- 40%
https://www.whisky.com/whisky-database/details/connemara-4.html,Connemara,,,Distillers Edition,- 43%
https://www.whisky.com/whisky-database/details/miniatur-connemara-distillers-edition.html,Connemara,,,Distillers Edition,- 43%
https://www.whisky.com/whisky-database/details/connemara-distillers-edition-with-2-glasses-new-umverpackung.html,Connemara,,,Distillers Edition mit 2 Gläsern neue Umverpackung,- 43%
https://www.whisky.com/whisky-database/details/bakers-107-proof-kentucky-straight-bourbon-cask-str.html,Bakers,7Y,,107 Proof,- 53.5%
https://www.whisky.com/whisky-database/details/talisker-33.html,Talisker,18Y,,,- 45.8%
https://www.whisky.com/whisky-database/details/macallan-sherry-cask-4.html,Macallan,12Y,,Sherry Cask,- 40%
https://www.whisky.com/whisky-database/details/ardbeg-ten-1.html,Ardbeg,10Y,,TEN,- 46%
https://www.whisky.com/whisky-database/details/macallan-fine-oak-9.html,Macallan,12Y,,Fine Oak,- 40%
https://www.whisky.com/whisky-database/details/elijah-craig-1.html,Elijah Craig,12Y,,,- 47%
https://www.whisky.com/whisky-database/details/jack-daniels-daniels-old-no-7-gitarre.html,Jack Daniel‘s,,,Daniel's Old No. 7 - guitar case,- 40%
https://www.whisky.com/whisky-database/details/jack-daniels-old-no-7-mclaren-edition-2023.html,Jack Daniel‘s,,,Old No. 7 McLaren Edition 2023,- 40%
https://www.whisky.com/whisky-database/details/jack-daniels-daniels-old-no-7-jukebox.html,Jack Daniel‘s,,,Old No. 7 - Jukebox,- 40%
https://www.whisky.com/whisky-database/details/jack-daniels-old-no-7-mailbox.html,Jack Daniel‘s,,,Old No. 7 - Mailbox,- 40%
https://www.whisky.com/whisky-database/details/jack-daniels-daniels-old-no-7-metallbox.html,Jack Daniel‘s,,,Old No. 7 - Metallbox,- 40%
https://www.whisky.com/whisky-database/details/jack-daniels-old-no-7-4.html,Jack Daniel‘s,,/ 2018,Old No. 7,- 40%
https://www.whisky.com/whisky-database/details/bunnahabhain.html,Bunnahabhain,18Y,,,- 46.3%
https://www.whisky.com/whisky-database/details/wild-turkey-rare-breed-1.html,Wild Turkey,,,Rare Breed,- 58.4%
https://www.whisky.com/whisky-database/details/wild-turkey-turkey-rare-breed-1.html,Wild Turkey,,,Rare Breed,- 58.4%
https://www.whisky.com/whisky-database/details/wild-turkey-wild-turkey-rare-breed.html,Wild Turkey,,,Rare Breed,- 58.4%
https://www.whisky.com/whisky-database/details/talisker-new-design.html,Talisker,10Y,,- new Design,- 45.8%
https://www.whisky.com/whisky-database/details/miniatur-talisker.html,Talisker,10Y,,,- 45.8%
https://www.whisky.com/whisky-database/details/talisker-with-tasse-2.html,Talisker,10Y,,with Cup,- 45.8%
https://www.whisky.com/whisky-database/details/nikka-from-the-barrel.html,Nikka,,,From the Barrel,- 51.4%
https://www.whisky.com/whisky-database/details/tomintoul-peaty-tang.html,Tomintoul,,,Peaty Tang,- 40%
https://www.whisky.com/whisky-database/details/kilchoman-kilchoman-machir-bay-b-ware.html,Kilchoman,,,Machir Bay,- 46%
https://www.whisky.com/whisky-database/details/miniatur-kilchoman-machir-bay-1.html,Kilchoman,,,Machir Bay,- 46%
https://www.whisky.com/whisky-database/details/kilchoman-machir-bay-1.html,Kilchoman,,/ 2021,Machir Bay,- 46%
https://www.whisky.com/whisky-database/details/auchentoshan-american-oak.html,Auchentoshan,,,American Oak,- 40%
https://www.whisky.com/whisky-database/details/johnnie-walker-red-label.html,Johnnie Walker,,,Red label,- 40%
https://www.whisky.com/whisky-database/details/johnnie-walker-black-label.html,Johnnie Walker,12Y,,Black label,- 40%
https://www.whisky.com/whisky-database/details/laphroaig-57.html,Laphroaig,18Y,,,- 48%
https://www.whisky.com/whisky-database/details/benromach-benromach-1.html,Benromach,10Y,,,- 43%
https://www.whisky.com/whisky-database/details/benromach-new-design-2020.html,Benromach,10Y,,new Design 2020,- 43%
https://www.whisky.com/whisky-database/details/craigellachie-2.html,Craigellachie,13Y,,,- 46%
https://www.whisky.com/whisky-database/details/glenfiddich-4.html,Glenfiddich,12Y,,,- 43%
https://www.whisky.com/whisky-database/details/dalmore-sherry-cask-select-new-design.html,Dalmore,12Y,,Sherry Cask Select - neues Design,- 43%
https://www.whisky.com/whisky-database/details/dalmore-sherry-cask-select.html,Dalmore,12Y,,Sherry Cask Select,- 43%
https://www.whisky.com/whisky-database/details/dalmore-dalmore-sherry-cask-select.html,Dalmore,12Y,,Sherry Cask Select,- 43%
https://www.whisky.com/whisky-database/details/aberlour-double-cask-8.html,Aberlour,12Y,,Double Cask,- 40%
https://www.whisky.com/whisky-database/details/glen-grant-grant-majors-reserve-ohne-gp.html,Glen Grant,,,Grant Major's Reserve ohne GP,- 40%
https://www.whisky.com/whisky-database/details/glen-grant-the-majors-reserve.html,Glen Grant,,,The Major's Reserve,- 40%
https://www.whisky.com/whisky-database/details/redbreast.html,Redbreast,12Y,,,- 40%
https://www.whisky.com/whisky-database/details/whiskyde-malt-von-horst-luening-batch-2-2021.html,Whisky.de Malt von Horst Lüning,10Y,,Batch 2 / 2021,- 46%
https://www.whisky.com/whisky-database/details/buffalo-trace.html,Buffalo Trace,,,,- 40%
https://www.whisky.com/whisky-database/details/glenrothes-select-reserve-1.html,Glenrothes,,,Select Reserve,- 43%
https://www.whisky.com/whisky-database/details/bushmills-three-wood.html,Bushmills,16Y,,Three Wood,- 46.3%
https://www.whisky.com/whisky-database/details/bruichladdich-the-laddie-ten.html,Bruichladdich,10Y,,The Laddie Ten,- 46%
https://www.whisky.com/whisky-database/details/big-peat-1.html,Douglas Laing Big Peat,,,,- 46%
https://www.whisky.com/whisky-database/details/nikka-blended-whisky-from-the-barrel.html,Nikka,,,Blended Whisky From the Barrel,- 51.4%
https://www.whisky.com/whisky-database/details/nikka-from-the-barrel-silhouette.html,Nikka,,,From the Barrel - Silhouette,- 51.4%
https://www.whisky.com/whisky-database/details/nikka-nikka-from-the-barrel.html,Nikka,,,From the Barrel,- 51.4%
https://www.whisky.com/whisky-database/details/talisker-dark-storm-2.html,Talisker,,,Dark Storm,- 45.8%
https://www.whisky.com/whisky-database/details/springbank.html,Springbank,15Y,,,- 46%
https://www.whisky.com/whisky-database/details/unknownmtch-cattle.html,Highland Cattle,11Y,/ 2020,,- 46%
https://www.whisky.com/whisky-database/details/aberlour-double-cask-ab16-1-19.html,Aberlour,16Y,,Double Cask AB16-1-19,- 43%
https://www.whisky.com/whisky-database/details/miniatur-aberlour-double-cask-43-vol.html,Aberlour,16Y,,Double Cask 43% vol,- 43%
https://www.whisky.com/whisky-database/details/benriach-benriach-the-twelve-1.html,Benriach,12Y,,Benriach The Twelve,- 46%
https://www.whisky.com/whisky-database/details/benriach-the-twelve.html,Benriach,12Y,,The Twelve,- 46%
https://www.whisky.com/whisky-database/details/benriach-benriach-the-twelve.html,Benriach,12Y,,The Twelve,- 46%
https://www.whisky.com/whisky-database/details/craigellachie-craigellachie-armagnac-cask-finish.html,Craigellachie,13Y,,Armagnac Cask Finish,- 46%
https://www.whisky.com/whisky-database/details/craigellachie-armagnac-cask-finish.html,Craigellachie,13Y,/ 2022,Armagnac Cask Finish,- 46%
https://www.whisky.com/whisky-database/details/woodford-reserve-double-oaked.html,Woodford Reserve,,,Double Oaked,- 43.2%
https://www.whisky.com/whisky-database/details/woodford-reserve-reserve-double-oaked-with-geschenkkarton.html,Woodford Reserve,,,Double Oaked with Geschenkkarton,- 43.2%
https://www.whisky.com/whisky-database/details/blantons-single-barrel.html,Blantons,,,Original,- 46.5%
https://www.whisky.com/whisky-database/details/miniatur-blantons-original.html,Blantons,,,Original,- 46.5%
https://www.whisky.com/whisky-database/details/jura-superstition-1.html,Jura,,,Superstition,- 43%
https://www.whisky.com/whisky-database/details/glen-moray-40.html,Glen Moray,15Y,,,- 40%
https://www.whisky.com/whisky-database/details/ancnoc-13.html,AnCnoc,12Y,,,- 40%
https://www.whisky.com/whisky-database/details/knockando-slow-matured-10.html,Knockando,18Y,,Slow Matured,- 43%
https://www.whisky.com/whisky-database/details/knockando-knockando-slow-matured.html,Knockando,18Y,,Slow Matured,- 43%
https://www.whisky.com/whisky-database/details/lagavulin-54.html,Lagavulin,8Y,,,- 48%
https://www.whisky.com/whisky-database/details/lagavulin-with-2-glasses.html,Lagavulin,8Y,,mit 2 Gläsern,- 48%
https://www.whisky.com/whisky-database/details/lagavulin-limited-edition.html,Lagavulin,8Y,/ 2016,200th Anniversary Limited Edition,- 48%
https://www.whisky.com/whisky-database/details/loch-lomond-4.html,Loch Lomond,,,,- 40%
https://www.whisky.com/whisky-database/details/aberfeldy-21.html,Aberfeldy,16Y,,,- 40%
https://www.whisky.com/whisky-database/details/glenlivet-15.html,Glenlivet,12Y,,,- 40%
https://www.whisky.com/whisky-database/details/kavalan-sherry-oak.html,Kavalan,,,Sherry oak,- 46%
https://www.whisky.com/whisky-database/details/miniatur-kavalan-sherry-oak.html,Kavalan,,,Sherry Oak,- 46%
https://www.whisky.com/whisky-database/details/glenlivet-french-oak.html,Glenlivet,15Y,,French Oak Reserve,- 40%
https://www.whisky.com/whisky-database/details/talisker-distillers-edition-16.html,Talisker,,/ 2021,Distillers Edition,- 45.8%
https://www.whisky.com/whisky-database/details/dalmore-3.html,Dalmore,18Y,,,- 43%
https://www.whisky.com/whisky-database/details/monkey-shoulder-shoulder-new-design.html,Monkey Shoulder,,,- neues Design,- 40%
https://www.whisky.com/whisky-database/details/monkey-shoulder.html,Monkey Shoulder,,,,- 40%
https://www.whisky.com/whisky-database/details/arran-new-design-1.html,Arran,18Y,,- neues Design,- 46%
https://www.whisky.com/whisky-database/details/glengoyne-new-design.html,Glengoyne,12Y,,- new Design,- 43%
https://www.whisky.com/whisky-database/details/glengoyne-with-glas-new-design.html,Glengoyne,12Y,,mit Glas - neues Design,- 43%
https://www.whisky.com/whisky-database/details/royal-lochnagar.html,Royal Lochnagar,12Y,,,- 40%
https://www.whisky.com/whisky-database/details/bushmills-three-woods.html,Bushmills,16Y,,Three Woods,- 40%
https://www.whisky.com/whisky-database/details/glen-moray-port-cask-finish.html,Glen Moray,,,Port Cask Finish,- 40%
https://www.whisky.com/whisky-database/details/glen-moray-glen-moray-port-cask-finish.html,Glen Moray,,,Port Cask Finish,- 40%
https://www.whisky.com/whisky-database/details/samples-from-jason-div-samples-jason-2-lieferung-bis-170718.html,,,,Samples von Jason - Div. Samples Jason 2. Lieferung bis 17.07.18,- 40%
https://www.whisky.com/whisky-database/details/kilkerran-3.html,Kilkerran,12Y,/ 2018,,- 46%
https://www.whisky.com/whisky-database/details/redbreast-new-design-1.html,Redbreast,12Y,,- new Design,- 40%
https://www.whisky.com/whisky-database/details/redbreast-bird-feeder.html,Redbreast,12Y,,Bird Feeder,- 40%
https://www.whisky.com/whisky-database/details/glengoyne-new-design-3.html,Glengoyne,10Y,,- new Design,- 40%
https://www.whisky.com/whisky-database/details/talisker-skye.html,Talisker,,,Skye,- 45.8%
https://www.whisky.com/whisky-database/details/miniatur-talisker-skye.html,Talisker,,,Skye,- 45.8%
https://www.whisky.com/whisky-database/details/talisker-skye-with-tasse.html,Talisker,,,Skye mit Tasse,- 45.8%
https://www.whisky.com/whisky-database/details/talisker-skye-with-whiskysteinen.html,Talisker,,,Skye mit Whiskysteinen,- 45.8%
https://www.whisky.com/whisky-database/details/laphroaig-cask-strength-batch-15.html,Laphroaig,10Y,/ 2021,Cask Strength Batch 15,- 56.5%
https://www.whisky.com/whisky-database/details/tomatin-1.html,Tomatin,12Y,,,- 43%
https://www.whisky.com/whisky-database/details/tomatin-with-2-glasses.html,Tomatin,12Y,,mit 2 Gläsern,- 43%
https://www.whisky.com/whisky-database/details/springbank-a992e837c0.html,Springbank,15Y,/ 2020,,- 46%
https://www.whisky.com/whisky-database/details/aberlour-61.html,Aberlour,18Y,,,- 43%
https://www.whisky.com/whisky-database/details/tamdhu-sherry.html,Tamdhu,12Y,,Sherry,- 43%
https://www.whisky.com/whisky-database/details/glenfiddich-our-solera-fifteen.html,Glenfiddich,15Y,,Our Solera Fifteen,- 40%
https://www.whisky.com/whisky-database/details/glenfiddich-our-solera-fifteen-with-hip-flask.html,Glenfiddich,15Y,,Our Solera Fifteen mit Taschenflasche,- 40%
https://www.whisky.com/whisky-database/details/glenfiddich-project-xx.html,Glenfiddich,,,Project XX,- 47%
https://www.whisky.com/whisky-database/details/glenfiddich-project-xx-with-2-glasses-new-design.html,Glenfiddich,,,Project XX mit 2 Gläsern - neues Design,- 47%
https://www.whisky.com/whisky-database/details/jim-beam-white.html,Jim Beam,,,White Label,- 40%
https://www.whisky.com/whisky-database/details/highland-cattle-2.html,Highland Cattle,11Y,/ 2021,,- 46%
https://www.whisky.com/whisky-database/details/tullamore-dew-5.html,Tullamore D.E.W.,,,,- 40%
https://www.whisky.com/whisky-database/details/deanston-bordeaux-red-wine-cask.html,Deanston,10Y,,Bordeaux Red Wine Cask,- 46.3%
https://www.whisky.com/whisky-database/details/bowmore-black-rock.html,Bowmore,,,Black Rock,- 40%
https://www.whisky.com/whisky-database/details/greign-greign.html,Greign,20Y,,,- 40%
https://www.whisky.com/whisky-database/details/greign.html,Greign,20Y,,Greign,- 40%
https://www.whisky.com/whisky-database/details/bulleit-95-rye-whiskey.html,Bulleit,,,95 Rye,- 45%
https://www.whisky.com/whisky-database/details/bulleit-bulleit-95-rye.html,Bulleit,,,95 Rye,- 45%
https://www.whisky.com/whisky-database/details/bulleit-1.html,Bulleit,,,Bourbon,- 45%
https://www.whisky.com/whisky-database/details/tobermory-14.html,Tobermory,10Y,,,- 46.3%
https://www.whisky.com/whisky-database/details/talisker-skye-new-design.html,Talisker,,,Skye - new Design,- 45.8%
https://www.whisky.com/whisky-database/details/talisker-skye-with-tasse-1.html,Talisker,,,Skye mit Tasse,- 45.8%
https://www.whisky.com/whisky-database/details/glenlivet-43.html,Glenlivet,18Y,,,- 43%
https://www.whisky.com/whisky-database/details/glen-moray-glen-moray-whiskyde-exklusiv-clubflasche-2018.html,Glen Moray,15Y,,'Whisky.de exklusiv' - Clubflasche 2018,- 46%
https://www.whisky.com/whisky-database/details/glen-moray-whiskyde-clubflasche.html,Glen Moray,15Y,,Whisky.de Clubflasche,- 46%
https://www.whisky.com/whisky-database/details/ballantines-finest.html,Ballantine's,,,Finest,- 40%
https://www.whisky.com/whisky-database/details/saentis-saentis-dreifaltigkeit.html,Säntis Malt,,,Dreifaltigkeit,- 52%
https://www.whisky.com/whisky-database/details/saentis-malt-edition-dreifaltigkeit-2.html,Säntis Malt,,,Edition Dreifaltigkeit,- 52%
https://www.whisky.com/whisky-database/details/laphroaig-1.html,Laphroaig,18Y,,,- 48%
https://www.whisky.com/whisky-database/details/glenmorangie-lasanta-new-design.html,Glenmorangie,12Y,,Lasanta - neues Design,- 43%
https://www.whisky.com/whisky-database/details/glenmorangie-lasanta-giraffe.html,Glenmorangie,12Y,,Lasanta Giraffe,- 43%
https://www.whisky.com/whisky-database/details/glenlivet-french-oak-reserve-3.html,Glenlivet,15Y,,French Oak Reserve,- 40%
https://www.whisky.com/whisky-database/details/auchentoshan-american-oak-neues-design.html,Auchentoshan,,,American Oak - neues Design,- 40%
https://www.whisky.com/whisky-database/details/arran.html,Arran,10Y,,,- 46%
https://www.whisky.com/whisky-database/details/bushmills-madeira-finish.html,Bushmills,21Y,,Madeira Finish - Holzbox,- 40%
https://www.whisky.com/whisky-database/details/bushmills-bushmills-madeira-finish.html,Bushmills,21Y,,Madeira Finish,- 40%
https://www.whisky.com/whisky-database/details/bushmills-madeira-finish-1.html,Bushmills,21Y,/ 2014,Madeira Finish,- 40%
https://www.whisky.com/whisky-database/details/benriach-solstice.html,Benriach,17Y,,Solstice,- 50%
https://www.whisky.com/whisky-database/details/dalmore-port-wood-reserve.html,Dalmore,,,Port Wood Reserve,- 46.5%
https://www.whisky.com/whisky-database/details/miniatur-dalmore-port-wood-reserve.html,Dalmore,,,Port Wood Reserve,- 46.5%
https://www.whisky.com/whisky-database/details/benriach-pedro-ximenez-finish.html,Benriach,15Y,,Pedro Ximenez Finish,- 46%
https://www.whisky.com/whisky-database/details/ledaig-sinclair-series-1.html,Ledaig,,,Sinclair Series,- 46.3%
https://www.whisky.com/whisky-database/details/ledaig-sinclair-series-2.html,Ledaig,,,Sinclair Series,- 46.3%
https://www.whisky.com/whisky-database/details/arran-port-cask-finish-new-design.html,Arran,,,Port Cask Finish - new Design,- 50%
https://www.whisky.com/whisky-database/details/scapa.html,Scapa,16Y,/ 2015,,- 40%
https://www.whisky.com/whisky-database/details/jura-jura-1.html,Jura,10Y,,,- 40%
https://www.whisky.com/whisky-database/details/jura-with-metallflachmann.html,Jura,10Y,,mit Metallflachmann,- 40%
https://www.whisky.com/whisky-database/details/jura-new-design-1.html,Jura,10Y,,new Design,- 40%
https://www.whisky.com/whisky-database/details/glencadam-reserva-andalucia-oloroso.html,Glencadam,,,Reserva Andalucía Oloroso,- 46%
https://www.whisky.com/whisky-database/details/glencadam-glencadam-reserva-andalucia-oloroso.html,Glencadam,,,Reserva Andalucía Oloroso,- 46%
https://www.whisky.com/whisky-database/details/macallan-sherry-cask-2.html,Macallan,10Y,,Sherry cask,- 40%
https://www.whisky.com/whisky-database/details/longrow-peated-3.html,Longrow,,,Peated,- 46%
https://www.whisky.com/whisky-database/details/miniatur-longrow-peated.html,Longrow,,,Peated,- 46%
https://www.whisky.com/whisky-database/details/tomatin-3.html,Tomatin,18Y,,,- 46%
https://www.whisky.com/whisky-database/details/tomatin-miniature-1.html,Tomatin,18Y,,Miniatur,- 46%
https://www.whisky.com/whisky-database/details/benriach-curiositas.html,Benriach,10Y,,Curiositas,- 46%
https://www.whisky.com/whisky-database/details/caol-ila-moch.html,Caol Ila,,,Moch,- 43%
https://www.whisky.com/whisky-database/details/bushmills-madeira-finish-new-design.html,Bushmills,21Y,,Madeira Finish - new Design,- 40%
https://www.whisky.com/whisky-database/details/aberfeldy-10.html,Aberfeldy,21Y,,,- 40%
https://www.whisky.com/whisky-database/details/glenmorangie-lasanta-5.html,Glenmorangie,12Y,,Lasanta,- 43%
https://www.whisky.com/whisky-database/details/tobermory-90.html,Tobermory,12Y,,,- 46.3%
https://www.whisky.com/whisky-database/details/tobermory-91.html,Tobermory,12Y,,,- 46.3%
https://www.whisky.com/whisky-database/details/tomintoul-4.html,Tomintoul,16Y,,,- 40%
https://www.whisky.com/whisky-database/details/tomintoul-45.html,Tomintoul,16Y,,,- 40%
